job_title,employment_type,experience_level,expertise_level,salary,salary_currency,company_location,salary_in_usd,employee_residence,company_size,year,standardized_salary
Machine Learning Engineer,Full-Time,Mid,Intermediate,48000,British Pound Sterling,United Kingdom,59059,United Kingdom,Medium,2023,-0.4815381903348757
Machine Learning Engineer,Full-Time,Mid,Intermediate,38000,British Pound Sterling,United Kingdom,46755,United Kingdom,Medium,2023,-0.5146299905814301
Data Architect,Full-Time,Senior,Expert,110000,United States Dollar,United States,110000,United States,Medium,2023,-0.8375684826751645
Data Engineer,Full-Time,Senior,Expert,236000,United States Dollar,United States,236000,United States,Medium,2023,0.3412285543901944
Data Scientist,Full-Time,Entry,Junior,130000,United States Dollar,United States,130000,United States,Medium,2022,-0.100513208453192
Manager Data Management,Full-Time,Senior,Expert,125000,United States Dollar,United States,125000,United States,Large,2022,
Data Engineer,Full-Time,Senior,Expert,175000,United States Dollar,United States,175000,United States,Medium,2022,0.0704131291268923
Data Engineer,Full-Time,Senior,Expert,155000,United States Dollar,United States,155000,United States,Medium,2022,-0.0183788135823869
Data Engineer,Full-Time,Senior,Expert,153600,United States Dollar,United States,153600,United States,Medium,2022,-0.0245942495720365
Data Engineer,Full-Time,Senior,Expert,106800,United States Dollar,United States,106800,United States,Medium,2022,-0.2323673955117502
Data Scientist,Full-Time,Senior,Expert,150000,United States Dollar,United States,150000,United States,Medium,2022,-0.085307047913878
Data Scientist,Full-Time,Senior,Expert,140000,United States Dollar,United States,140000,United States,Medium,2022,-0.092910128183535
Data Science Consultant,Full-Time,Senior,Expert,122000,United States Dollar,United States,122000,United States,Medium,2022,-0.0287477732080861
Data Science Consultant,Full-Time,Senior,Expert,94500,United States Dollar,United States,94500,United States,Medium,2022,-0.1821798756391567
Data Engineer,Full-Time,Senior,Expert,170000,United States Dollar,United States,170000,United States,Medium,2022,0.0482151434495725
Data Engineer,Full-Time,Senior,Expert,130000,United States Dollar,United States,130000,United States,Medium,2022,-0.1293687419689861
Data Science Consultant,Full-Time,Senior,Expert,145000,United States Dollar,United States,145000,United States,Medium,2022,0.0995772579160819
Data Science Consultant,Full-Time,Senior,Expert,128000,United States Dollar,United States,128000,United States,Medium,2022,0.0047283218677837
Data Engineer,Full-Time,Senior,Expert,145000,United States Dollar,United States,145000,United States,Medium,2022,-0.0627747849370266
Data Engineer,Full-Time,Senior,Expert,100000,United States Dollar,United States,100000,United States,Medium,2022,-0.2625566560329052
Data Engineer,Full-Time,Senior,Expert,120000,United States Dollar,United States,120000,United States,Medium,2022,-0.1737647133236258
Data Engineer,Full-Time,Senior,Expert,115000,United States Dollar,United States,115000,United States,Medium,2022,-0.1959626990009456
Applied Machine Learning Scientist,Full-Time,Senior,Expert,150000,United States Dollar,United States,150000,United States,Medium,2022,-0.3746453196919182
Data Analyst,Full-Time,Mid,Intermediate,150000,United States Dollar,United States,150000,United States,Medium,2022,0.3538980220284694
Data Analyst,Full-Time,Mid,Intermediate,100000,United States Dollar,United States,100000,United States,Medium,2022,-0.1607423443874533
Data Scientist,Full-Time,Mid,Intermediate,150000,United States Dollar,United States,150000,United States,Medium,2022,-0.085307047913878
Data Scientist,Full-Time,Mid,Intermediate,127500,United States Dollar,United States,127500,United States,Medium,2022,-0.1024139785206063
Data Scientist,Full-Time,Senior,Expert,126500,United States Dollar,United States,126500,United States,Medium,2022,-0.103174286547572
Data Scientist,Full-Time,Senior,Expert,51000,United States Dollar,United States,51000,United States,Medium,2022,-0.1605775425834824
Data Engineer,Full-Time,Mid,Intermediate,260000,United States Dollar,United States,260000,United States,Medium,2022,0.4477788856413296
Data Engineer,Full-Time,Mid,Intermediate,175000,United States Dollar,United States,175000,United States,Medium,2022,0.0704131291268923
Applied Data Scientist,Full-Time,Entry,Junior,40000,United States Dollar,Pakistan,40000,Australia,Medium,2022,-0.4806199252085792
AI Programmer,Full-Time,Entry,Junior,40000,United States Dollar,Australia,40000,Pakistan,Medium,2022,-0.8660254037844386
Data Engineer,Full-Time,Senior,Expert,250000,United States Dollar,United States,250000,United States,Medium,2022,0.40338291428669
Data Engineer,Full-Time,Senior,Expert,63000,United States Dollar,United States,63000,United States,Medium,2022,-0.426821750045072
Machine Learning Engineer,Full-Time,Senior,Expert,210000,United States Dollar,United States,210000,United States,Medium,2022,0.0545489736593033
Machine Learning Engineer,Full-Time,Senior,Expert,160000,United States Dollar,United States,160000,United States,Medium,2022,-0.1109100275734679
Data Scientist,Full-Time,Senior,Expert,272550,United States Dollar,United States,272550,United States,Medium,2022,0.0078687007907686
Data Scientist,Full-Time,Senior,Expert,198200,United States Dollar,United States,198200,United States,Medium,2022,-0.0486602010141312
Data Scientist,Full-Time,Mid,Intermediate,90000,Euro,France,94560,France,Medium,2022,-0.1309255295318201
Data Scientist,Full-Time,Mid,Intermediate,50000,Euro,France,52533,France,Medium,2022,-0.1613378506104481
Data Scientist,Full-Time,Senior,Expert,220000,United States Dollar,United States,220000,United States,Medium,2022,-0.0320854860262789
Data Scientist,Full-Time,Senior,Expert,146000,United States Dollar,United States,146000,United States,Medium,2022,-0.0883482800217408
Machine Learning Software Engineer,Full-Time,Senior,Expert,248400,United States Dollar,Canada,248400,Canada,Medium,2022,-0.2835061361469347
Machine Learning Software Engineer,Full-Time,Senior,Expert,183600,United States Dollar,Canada,183600,Canada,Medium,2022,-0.4159662410222413
Data Engineer,Full-Time,Mid,Intermediate,150000,United States Dollar,United States,150000,United States,Medium,2022,-0.0405767992597068
Machine Learning Developer,Full-Time,Entry,Junior,40000,United States Dollar,Australia,40000,Pakistan,Medium,2022,-0.7611299188696935
Lead Data Scientist,Full-Time,Senior,Expert,4460000,Indian Rupee,India,56723,India,Large,2022,2.3527288217748588
Data Engineer,Full-Time,Mid,Intermediate,120000,United States Dollar,United States,120000,United States,Medium,2022,-0.1737647133236258
Data Engineer,Full-Time,Mid,Intermediate,95000,United States Dollar,United States,95000,United States,Medium,2022,-0.284754641710225
Data Engineer,Full-Time,Entry,Junior,160000,United States Dollar,United States,160000,United States,Medium,2022,0.0038191720949328
Data Engineer,Full-Time,Entry,Junior,135000,United States Dollar,United States,135000,United States,Medium,2022,-0.1071707562916663
Data Science Consultant,Full-Time,Entry,Junior,23000,Euro,Italy,24165,Italy,Medium,2022,-0.5811033419599402
Data Engineer,Full-Time,Senior,Expert,216000,United States Dollar,United States,216000,United States,Medium,2022,0.2524366116809151
Data Engineer,Full-Time,Senior,Expert,144000,United States Dollar,United States,144000,United States,Medium,2022,-0.0672143820724906
Data Engineer,Full-Time,Entry,Junior,85000,United States Dollar,United States,85000,United States,Medium,2022,-0.3291506130648647
Data Engineer,Full-Time,Entry,Junior,65000,United States Dollar,United States,65000,United States,Medium,2022,-0.4179425557741441
Data Analyst,Full-Time,Senior,Expert,149000,United States Dollar,United States,149000,United States,Medium,2022,0.343605214700151
Data Analyst,Full-Time,Senior,Expert,119000,United States Dollar,United States,119000,United States,Medium,2022,0.0348209948505973
Data Scientist,Full-Time,Senior,Expert,120000,United States Dollar,United States,120000,United States,Medium,2022,-0.108116288722849
Data Scientist,Full-Time,Mid,Intermediate,110000,United States Dollar,United States,110000,United States,Medium,2022,-0.1157193689925061
Machine Learning Engineer,Full-Time,Senior,Expert,246000,United States Dollar,United States,246000,United States,Medium,2022,0.1736794545468987
Machine Learning Engineer,Full-Time,Senior,Expert,201000,United States Dollar,United States,201000,United States,Medium,2022,0.0247663534374045
Data Scientist,Full-Time,Senior,Expert,190000,United States Dollar,United States,190000,United States,Medium,2022,-0.05489472683525
Data Scientist,Full-Time,Senior,Expert,155000,United States Dollar,United States,155000,United States,Medium,2022,-0.0815055077790495
ML Engineer,Full-Time,Senior,Expert,235000,United States Dollar,United States,235000,United States,Medium,2022,-0.1481689593569037
ML Engineer,Full-Time,Senior,Expert,185000,United States Dollar,United States,185000,United States,Medium,2022,-0.1855571317777962
Cloud Database Engineer,Full-Time,Senior,Expert,190000,United States Dollar,United States,190000,United States,Medium,2022,1.316177507908121
Cloud Database Engineer,Full-Time,Senior,Expert,160000,United States Dollar,United States,160000,United States,Medium,2022,0.1880253582725887
Product Data Analyst,Full-Time,Entry,Junior,100000,United States Dollar,United States,100000,United States,Medium,2022,-0.3924419754380636
Data Engineer,Full-Time,Mid,Intermediate,130000,United States Dollar,United States,130000,United States,Medium,2022,-0.1293687419689861
Data Engineer,Full-Time,Mid,Intermediate,115000,United States Dollar,United States,115000,United States,Medium,2022,-0.1959626990009456
Data Scientist,Full-Time,Mid,Intermediate,75000,British Pound Sterling,United Kingdom,92350,United Kingdom,Medium,2022,-0.1423301499363056
Data Scientist,Full-Time,Mid,Intermediate,55000,British Pound Sterling,United Kingdom,67723,United Kingdom,Medium,2022,-0.1575363104756196
Data Engineer,Full-Time,Mid,Intermediate,105000,United States Dollar,United States,105000,United States,Medium,2022,-0.2403586703555853
Data Engineer,Full-Time,Mid,Intermediate,70000,United States Dollar,United States,70000,United States,Medium,2022,-0.3957445700968242
Machine Learning Engineer,Full-Time,Senior,Expert,204500,United States Dollar,United States,204500,United States,Medium,2022,0.0363484835236985
Machine Learning Engineer,Full-Time,Senior,Expert,142200,United States Dollar,United States,142200,United States,Medium,2022,-0.1698134320123346
Machine Learning Engineer,Full-Time,Senior,Expert,192000,United States Dollar,United States,192000,United States,Medium,2022,-0.0050162667844943
Machine Learning Engineer,Full-Time,Senior,Expert,164000,United States Dollar,United States,164000,United States,Medium,2022,-0.0976733074748462
Data Engineer,Full-Time,Senior,Expert,185900,United States Dollar,United States,185900,United States,Medium,2022,0.1188047379034496
Data Engineer,Full-Time,Senior,Expert,129300,United States Dollar,United States,129300,United States,Medium,2022,-0.1324764599638109
Data Engineer,Full-Time,Senior,Expert,75000,United States Dollar,United States,75000,United States,Medium,2022,-0.3735465844195044
Data Science Manager,Full-Time,Senior,Expert,175000,United States Dollar,United States,175000,United States,Medium,2022,-0.1928054465192379
Data Science Manager,Full-Time,Senior,Expert,120000,United States Dollar,United States,120000,United States,Medium,2022,-0.2481739381984948
Data Engineer,Full-Time,Senior,Expert,167500,United States Dollar,United States,167500,United States,Medium,2022,0.0371161506109126
Data Engineer,Full-Time,Senior,Expert,106500,United States Dollar,United States,106500,United States,Medium,2022,-0.2336992746523894
Data Analyst,Full-Time,Mid,Intermediate,75000,United States Dollar,United States,75000,United States,Medium,2022,-0.4180625275954147
Data Analyst,Full-Time,Mid,Intermediate,60000,United States Dollar,United States,60000,United States,Medium,2022,-0.5724546375201915
Applied Scientist,Full-Time,Senior,Expert,184000,United States Dollar,United States,184000,United States,Medium,2022,0.039774690591691
Applied Scientist,Full-Time,Senior,Expert,142000,United States Dollar,United States,142000,United States,Medium,2022,-0.6678671769492549
Data Scientist,Full-Time,Mid,Intermediate,145000,United States Dollar,United States,145000,United States,Medium,2022,-0.0891085880487065
Data Scientist,Full-Time,Mid,Intermediate,100000,United States Dollar,United States,100000,United States,Medium,2022,-0.1233224492621631
Data Scientist,Full-Time,Mid,Intermediate,2500000,Indian Rupee,United States,31795,India,Medium,2022,1.7014168154555196
NLP Engineer,Full-Time,Mid,Intermediate,198000,Polish Zloty,Poland,44365,Poland,Small,2022,-0.2023417904339923
Data Engineer,Full-Time,Executive,Director,200000,United States Dollar,United States,200000,United States,Medium,2022,0.1814030575134916
Data Engineer,Full-Time,Executive,Director,145000,United States Dollar,United States,145000,United States,Medium,2022,-0.0627747849370266
Data Engineer,Full-Time,Mid,Intermediate,75000,British Pound Sterling,United Kingdom,92350,United Kingdom,Medium,2022,-0.3735465844195044
Data Engineer,Full-Time,Mid,Intermediate,60000,British Pound Sterling,United Kingdom,73880,United Kingdom,Medium,2022,-0.4401405414514639
Applied Scientist,Full-Time,Senior,Expert,192000,United States Dollar,United States,192000,United States,Medium,2022,0.1745636177423473
Applied Scientist,Full-Time,Senior,Expert,164000,United States Dollar,United States,164000,United States,Medium,2022,-0.2971976272849498
Data Engineer,Full-Time,Executive,Director,310000,United States Dollar,United States,310000,United States,Medium,2022,0.669758742414528
Data Engineer,Full-Time,Executive,Director,239000,United States Dollar,United States,239000,United States,Medium,2022,0.3545473457965863
